file_name,signal_name,category,row_count,null_count,zero_pct,val_min,val_max,val_mean,val_std,p05,p25,p50,p75,p95,outlier_count,start_time,end_time,duration_days,expected_rows,gap_ratio,notes,median_interval_sec,interval_label,gap_meaningful,gap_class
real_aktVerlustLeistungBHKW2.csv,real_aktVerlustLeistungBHKW2,chp_loss,4514777,0,85.12,-2.7524,1.1822283276730046e+37,7.855725726916332e+30,9.637041752855164e+33,0.0,0.0,0.0,0.0,1.4572,3,2022-12-19 13:05:10+02:00,2026-05-27 10:03:18+03:00,1254.83,5420874,0.1671,ok,20.0,~20s,True,moderate_gap
real_BatterieAbgabeLeistung.csv,real_BatterieAbgabeLeistung,battery_power,4544532,0,42.14,-2.79,45.12,2.720059,3.407226,0.0,0.0,3.0825,4.1797,8.0053,0,2022-12-12 13:41:08+02:00,2026-05-27 10:03:18+03:00,1261.81,5451006,0.1663,ok,20.0,~20s,True,moderate_gap
real_BatterieLadeLeistung.csv,real_BatterieLadeLeistung,battery_power,5104337,0,63.24,-15.05,81.09,3.005643,6.753224,0.0,0.0,0.0,1.7487,16.9226,0,2022-12-12 13:41:08+02:00,2026-05-27 10:03:18+03:00,1261.81,5451006,0.0636,ok,20.0,~20s,True,moderate_gap
real_BatterieLeistung.csv,real_BatterieLeistung,battery_power,4564722,0,0.85,-81.09,45.12,-0.65979,8.930368,-18.1748,-3.5851,3.0795,4.1782,8.0136,102441,2022-12-07 16:11:41+02:00,2026-05-27 10:03:18+03:00,1266.7,5472154,0.1658,ok,20.0,~20s,True,moderate_gap
real_BatterieVerlustEnergie.csv,real_BatterieVerlustEnergie,battery_energy,38830,0,0.0,1.7619,2428.0434,189.640743,349.670617,21.3225,34.9465,60.5722,211.4199,569.7926,1112,2022-12-20 17:26:15+02:00,2023-01-01 01:59:47+02:00,11.36,49060,0.2088,ok,20.0,~20s,True,high_gap
real_BatterieVerlustLeistung.csv,real_BatterieVerlustLeistung,battery_power,4500571,0,0.0,0.0076,21304.4692,185.469019,461.242081,0.1472,25.9891,41.4471,92.6684,909.0422,113377,2022-12-13 17:32:37+02:00,2026-05-27 10:03:18+03:00,1260.65,5445992,0.1736,ok,20.0,~20s,True,moderate_gap
real_E_Verlustbhkw1.csv,real_E_Verlustbhkw1,chp_loss,4500987,0,8.68,0.0,1493.7497,225.238738,302.639763,0.0,15.7035,119.7373,298.0346,914.2275,156185,2022-12-22 17:34:30+02:00,2026-05-27 10:03:18+03:00,1251.64,5407106,0.1676,ok,20.0,~20s,True,moderate_gap
real_E_Verlustbhkw2.csv,real_E_Verlustbhkw2,chp_loss,4500987,0,9.11,0.0,1.970807461906668e+35,1.999659448679032e+34,5.950694852661488e+34,0.0,24.2167,169.7375,446.8613,1.970807461906668e+35,0,2022-12-22 17:34:30+02:00,2026-05-27 10:03:18+03:00,1251.64,5407106,0.1676,ok,20.0,~20s,True,moderate_gap
real_E_VerlustEnFa.csv,real_E_VerlustEnFa,system_loss,5379118,0,11.07,0.0,1077.1787,256.651767,293.530916,0.0,33.5718,134.7428,382.1135,956.2725,0,2022-12-22 17:32:32+02:00,2026-05-27 10:03:18+03:00,1251.65,5407112,0.0052,ok,20.0,~20s,True,good
real_P_BHKW.csv,real_P_BHKW,chp_power,4564722,0,84.9,-120.9788,2.1998719273758437e+38,1.4457870122490556e+32,1.783408216779764e+35,0.0,0.0,0.0,0.0,17.6648,3,2022-12-07 16:11:41+02:00,2026-05-27 10:03:18+03:00,1266.7,5472154,0.1658,ok,20.0,~20s,True,moderate_gap
real_PV_Gesamt.csv,real_PV_Gesamt,pv_generation,4564722,0,50.62,-2293.7599,73.34,6.059335,15.603744,0.0,0.0,0.0149,7.2955,32.2723,6576,2022-12-07 16:11:41+02:00,2026-05-27 10:03:18+03:00,1266.7,5472154,0.1658,ok,20.0,~20s,True,moderate_gap
real_VerlustleistungEnFa.csv,real_VerlustleistungEnFa,system_loss,5424111,0,48.7,0.0,67.972,0.138952,0.591993,0.0,0.0,0.0203,0.0927,0.5984,38174,2022-12-12 16:30:40+02:00,2026-05-27 10:03:18+03:00,1261.69,5450497,0.0048,ok,20.0,~20s,True,good
real_WirkleistungEnFa.csv,real_WirkleistungEnFa,building_power,4564723,0,0.0,0.0,57.4672,7.459868,6.527214,3.131,3.6317,4.1617,8.6288,22.482,83698,2022-12-07 16:11:41+02:00,2026-05-27 10:03:18+03:00,1266.7,5472154,0.1658,ok,20.0,~20s,True,moderate_gap
real_WirkleistungErzeugungEnFa.csv,real_WirkleistungErzeugungEnFa,pv_generation,4564724,0,42.35,0.0,97.4573,8.120928,11.161226,0.0,0.0,3.3627,12.8371,33.4886,94369,2022-12-07 16:11:41+02:00,2026-05-27 10:03:18+03:00,1266.7,5472154,0.1658,ok,20.0,~20s,True,moderate_gap
realIPhARmsST24.csv,realIPhARmsST24,current_rms,4564727,0,0.0,0.0,92.43,14.470074,9.329165,7.6896,8.7284,10.5549,15.6549,35.222,97210,2022-12-07 16:19:19+02:00,2026-05-27 10:03:18+03:00,1266.7,5472131,0.1658,ok,20.0,~20s,True,moderate_gap
realIPhARmsST25.csv,realIPhARmsST25,current_rms,4564726,0,0.77,0.0,130.08,11.580889,15.555556,0.59,0.68,4.1547,17.9687,47.1667,108070,2022-12-07 16:19:19+02:00,2026-05-27 10:03:18+03:00,1266.7,5472131,0.1658,ok,20.0,~20s,True,moderate_gap
realIPhBRmsST24.csv,realIPhBRmsST24,current_rms,4564727,0,0.0,0.0,87.36,10.17475,9.833409,3.7582,4.383,5.638,10.6966,33.4689,90145,2022-12-07 16:19:19+02:00,2026-05-27 10:03:18+03:00,1266.7,5472131,0.1658,ok,20.0,~20s,True,moderate_gap
realIPhBRmsST25.csv,realIPhBRmsST25,current_rms,4564731,0,0.77,0.0,137.06,12.403114,16.193918,0.4833,0.5593,5.1276,19.2508,48.8849,88447,2022-12-07 16:19:19+02:00,2026-05-27 10:03:18+03:00,1266.7,5472131,0.1658,ok,20.0,~20s,True,moderate_gap
realIPhCRmsST24.csv,realIPhCRmsST24,current_rms,4564726,0,0.0,0.0,86.26,11.491711,9.939412,5.34,5.9444,6.7521,11.0795,35.115,90975,2022-12-07 16:19:19+02:00,2026-05-27 10:03:18+03:00,1266.7,5472131,0.1658,ok,20.0,~20s,True,moderate_gap
realIPhCRmsST25.csv,realIPhCRmsST25,current_rms,4564734,0,0.77,0.0,134.44,12.314125,16.014852,0.5686,0.6466,5.0809,19.0682,48.5087,89254,2022-12-07 16:19:19+02:00,2026-05-27 10:03:18+03:00,1266.7,5472131,0.1658,ok,20.0,~20s,True,moderate_gap
realIstTempKaltWasOben.csv,realIstTempKaltWasOben,dhw_temp,4531288,0,0.0,0.0,31.1,22.015655,4.153696,13.1309,20.6852,22.795,24.5111,28.1398,0,2022-12-15 16:53:15+02:00,2026-05-27 10:03:18+03:00,1258.67,5437470,0.1667,ok,20.0,~20s,True,moderate_gap
realIstTempKaltWasObenMitte.csv,realIstTempKaltWasObenMitte,dhw_temp,4531286,0,0.0,0.0,30.4,20.18405,3.972827,12.323,18.3815,20.6355,22.9017,26.3253,0,2022-12-15 16:53:15+02:00,2026-05-27 10:03:18+03:00,1258.67,5437470,0.1667,ok,20.0,~20s,True,moderate_gap
realIstTempKaltWasUnt.csv,realIstTempKaltWasUnt,dhw_temp,4531144,0,0.0,0.0,30.6,19.555798,3.960611,12.2216,17.2685,19.8719,22.3429,25.8926,0,2022-12-15 17:44:55+02:00,2026-05-27 10:03:18+03:00,1258.64,5437315,0.1667,ok,20.0,~20s,True,moderate_gap
realIstTempKaltWasUntMitte.csv,realIstTempKaltWasUntMitte,dhw_temp,4531146,0,0.0,0.0,30.3,20.964089,4.044441,12.6137,19.5533,21.6457,23.5419,27.0862,60,2022-12-15 17:44:55+02:00,2026-05-27 10:03:18+03:00,1258.64,5437315,0.1667,ok,20.0,~20s,True,moderate_gap
realIstTempPuffAltbau.csv,realIstTempPuffAltbau,buffer_temp,302330,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022-12-14 15:46:49+02:00,2026-05-27 10:03:04+03:00,1259.72,5441988,0.1667,ok,300.0,~5min,True,moderate_gap
realIstTempRuecklPuffAltbau.csv,realIstTempRuecklPuffAltbau,buffer_temp,302330,0,0.0,0.0,73.0,29.676405,6.296328,22.6275,25.6783,28.1034,31.9544,42.8668,5134,2022-12-14 15:46:49+02:00,2026-05-27 10:03:04+03:00,1259.72,5441988,0.1667,ok,300.0,~5min,True,moderate_gap
realIstTempWarmWasOben.csv,realIstTempWarmWasOben,dhw_temp,4535755,0,0.0,0.0,91.6,47.592673,16.37859,17.2362,35.1131,54.0061,57.8976,69.9146,0,2022-12-14 15:40:15+02:00,2026-05-27 10:03:18+03:00,1259.72,5442009,0.1665,ok,20.0,~20s,True,moderate_gap
realIstTempWarmWasObenMitte.csv,realIstTempWarmWasObenMitte,dhw_temp,4535757,0,0.0,0.0,85.7,40.121624,15.164719,15.9026,27.8761,38.9126,55.2611,60.7868,2,2022-12-14 15:40:15+02:00,2026-05-27 10:03:18+03:00,1259.72,5442009,0.1665,ok,20.0,~20s,True,moderate_gap
realIstTempWarmWasUnt.csv,realIstTempWarmWasUnt,dhw_temp,4535754,0,0.0,0.0,72.0,34.848243,12.150566,16.0216,26.8067,31.7613,44.8964,55.6977,67,2022-12-14 15:40:15+02:00,2026-05-27 10:03:18+03:00,1259.72,5442009,0.1665,ok,20.0,~20s,True,moderate_gap
realIstTempWarmWasUntMitte.csv,realIstTempWarmWasUntMitte,dhw_temp,4535756,0,0.0,0.0,84.3,36.505029,13.363979,15.9624,27.1865,32.8525,49.3515,57.2598,113,2022-12-14 15:40:15+02:00,2026-05-27 10:03:18+03:00,1259.72,5442009,0.1665,ok,20.0,~20s,True,moderate_gap
realLeistungGebNord.csv,realLeistungGebNord,building_power,4062471,0,43.45,0.0,2611.2949,2.238697,45.179749,0.0,0.0,1.27,1.7851,2.4857,0,2023-04-03 14:22:24+03:00,2026-05-27 10:03:18+03:00,1149.82,4967222,0.1821,ok,20.0,~20s,True,moderate_gap
realLeistungGebSued.csv,realLeistungGebSued,building_power,4062912,0,5.17,-1.8143960114223138e+38,3.050578047502286e+38,3.000242790780894e+33,2.2083576288646195e+36,0.0007,1.4479,1.5035,2.0708,5.6951,415,2023-04-03 14:22:24+03:00,2026-05-27 10:03:18+03:00,1149.82,4967222,0.1821,ok,20.0,~20s,True,moderate_gap
realLeistungGebSystem.csv,realLeistungGebSystem,building_power,1926592,0,8.37,-0.8434,34.6302,1.479804,3.396546,0.0,0.2671,0.4178,0.682,8.4271,0,2024-02-27 10:23:08+02:00,2026-05-27 10:03:18+03:00,819.94,3542160,0.4561,ok,20.0,~20s,True,high_gap
realLeistungsfaktorST24.csv,realLeistungsfaktorST24,power_factor,304191,0,0.0,0.0,0.996,0.843653,0.076674,0.7446,0.784,0.8206,0.9143,0.9763,7,2022-12-07 16:16:21+02:00,2026-05-27 10:03:04+03:00,1266.7,5472140,0.1662,ok,300.0,~5min,True,moderate_gap
realLeistungsfaktorST25.csv,realLeistungsfaktorST25,power_factor,304595,0,0.78,-0.999,0.996,-0.434079,0.612817,-0.998,-0.9902,-0.9443,0.2497,0.2954,0,2022-12-07 16:16:21+02:00,2026-05-27 10:03:04+03:00,1266.7,5472140,0.1651,ok,300.0,~5min,True,moderate_gap
realSollwertReglerWP1.csv,realSollwertReglerWP1,hp_setpoint,302312,0,0.0,0.0,7.0,6.457845,1.366494,3.0,7.0,7.0,7.0,7.0,9715,2022-12-14 16:40:41+02:00,2026-05-27 10:03:05+03:00,1259.68,5441827,0.1667,ok,300.0,~5min,True,moderate_gap
realTempRuecklBKT_EG.csv,realTempRuecklBKT_EG,zone_return_temp,1634,0,0.06,0.0,25.0,23.737209,0.980126,22.2825,23.2056,23.9,24.4,24.8,1,2022-12-15 16:42:46+02:00,2022-12-21 12:45:02+02:00,5.83,25206,0.0268,ok,300.0,~5min,True,good
sun_alt.csv,sun_alt,solar,3465481,0,0.0,-64.2058,64.2058,0.893935,31.198021,-50.9727,-22.3788,0.7279,24.4969,52.4886,0,2024-02-27 11:30:09+02:00,2026-05-27 10:03:18+03:00,819.9,3541959,0.0216,ok,20.0,~20s,True,good
sun_azi.csv,sun_azi,solar,3465481,0,0.0,0.0002,360.0,179.981784,102.305295,22.8001,89.293,179.9287,270.7152,337.1089,0,2024-02-27 11:30:09+02:00,2026-05-27 10:03:18+03:00,819.9,3541959,0.0216,ok,20.0,~20s,True,good
TimerRuecklaufAltbau.csv,TimerRuecklaufAltbau,timer_schedule,302330,0,65.21,0.0,300000.0,102545.006913,141777.229047,0.0,0.0,0.0,300000.0,300000.0,0,2022-12-14 15:46:49+02:00,2026-05-27 10:03:04+03:00,1259.72,5441988,0.1667,ok,300.0,~5min,True,moderate_gap
V_real_AbtauTemperaturBetrieb.csv,V_real_AbtauTemperaturBetrieb,hp_defrost,47,0,10.64,0.0,10.0,5.234043,3.642818,0.0,3.0,3.0,10.0,10.0,0,2022-12-15 16:29:56+02:00,2026-02-10 11:32:12+02:00,1152.79,4980066,0.9982,ok,3780.0,~63min,False,event_driven
V_real_maxAT.csv,V_real_maxAT,hvac_setpoint,42,0,11.9,0.0,22.0,19.238095,7.166349,0.0,21.0,22.0,22.0,22.0,0,2022-12-15 12:28:59+02:00,2026-02-10 11:32:12+02:00,1152.96,4980789,0.999,ok,2313.0,~1hr,False,event_driven
V_real_maxAT_K.csv,V_real_maxAT_K,hvac_setpoint,43,0,11.63,0.0,32.0,26.348837,9.865485,0.0,30.0,30.0,30.0,32.0,0,2022-12-15 12:28:59+02:00,2026-02-10 11:32:12+02:00,1152.96,4980789,0.9986,ok,3240.5,~1hr,False,event_driven
V_real_maxATY4.csv,V_real_maxATY4,hvac_setpoint,40,0,12.5,0.0,30.0,26.25,10.047962,0.0,30.0,30.0,30.0,30.0,0,2022-12-15 12:28:59+02:00,2026-02-10 11:32:12+02:00,1152.96,4980789,0.9991,ok,2312.5,~1hr,False,event_driven
V_real_maxVorlaufTemp.csv,V_real_maxVorlaufTemp,heating_curve,42,0,11.9,0.0,39.0,34.309524,12.769033,0.0,39.0,39.0,39.0,39.0,0,2022-12-15 12:28:59+02:00,2026-02-10 11:32:12+02:00,1152.96,4980789,0.9986,ok,3240.5,~1hr,False,event_driven
V_real_maxVorlaufTempK.csv,V_real_maxVorlaufTempK,heating_curve,45,0,11.11,0.0,19.0,16.111111,5.788791,0.0,18.0,18.0,18.0,19.0,0,2022-12-15 12:28:59+02:00,2026-02-10 11:32:12+02:00,1152.96,4980789,0.9985,ok,3240.5,~1hr,False,event_driven
V_real_maxVorlaufTempY4.csv,V_real_maxVorlaufTempY4,heating_curve,40,0,12.5,0.0,38.0,33.25,12.727418,0.0,38.0,38.0,38.0,38.0,0,2022-12-15 12:28:59+02:00,2026-02-10 11:32:12+02:00,1152.96,4980789,0.9991,ok,2313.0,~1hr,False,event_driven
V_real_minAT.csv,V_real_minAT,hvac_setpoint,41,0,12.2,-2.0,2.0,-1.073171,1.555478,-2.0,-2.0,-2.0,0.0,2.0,0,2022-12-15 12:28:59+02:00,2026-02-10 11:32:12+02:00,1152.96,4980789,0.999,ok,2313.0,~1hr,False,event_driven
V_real_minAT_K.csv,V_real_minAT_K,hvac_setpoint,43,0,11.63,0.0,24.0,20.55814,7.601072,0.0,22.0,24.0,24.0,24.0,0,2022-12-15 12:28:59+02:00,2026-02-10 11:32:12+02:00,1152.96,4980789,0.9986,ok,3241.0,~1hr,False,event_driven
V_real_minATY4.csv,V_real_minATY4,hvac_setpoint,40,0,12.5,0.0,3.0,2.625,1.004796,0.0,3.0,3.0,3.0,3.0,0,2022-12-15 12:28:59+02:00,2026-02-10 11:32:12+02:00,1152.96,4980789,0.9991,ok,2312.5,~1hr,False,event_driven
V_real_minVorlaufTemp.csv,V_real_minVorlaufTemp,heating_curve,43,0,11.63,0.0,30.0,23.790698,8.827873,0.0,27.0,27.0,27.0,28.05,0,2022-12-15 12:28:59+02:00,2026-02-10 11:32:12+02:00,1152.96,4980789,0.999,ok,2313.0,~1hr,False,event_driven
V_real_minVorlaufTempK.csv,V_real_minVorlaufTempK,heating_curve,45,0,11.11,0.0,18.0,13.666667,4.926736,0.0,15.0,15.0,16.0,16.25,0,2022-12-15 12:28:59+02:00,2026-02-10 11:32:12+02:00,1152.96,4980789,0.999,ok,2313.0,~1hr,False,event_driven
V_real_minVorlaufTempY4.csv,V_real_minVorlaufTempY4,heating_curve,40,0,12.5,0.0,15.0,13.125,5.023981,0.0,15.0,15.0,15.0,15.0,0,2022-12-15 12:28:59+02:00,2026-02-10 11:32:12+02:00,1152.96,4980789,0.9991,ok,2313.0,~1hr,False,event_driven
V_real_Nachtabsenkung.csv,V_real_Nachtabsenkung,night_setback,40,0,12.5,0.0,2.0,1.75,0.669864,0.0,2.0,2.0,2.0,2.0,0,2022-12-15 13:38:39+02:00,2026-02-10 11:32:12+02:00,1152.91,4980580,0.9991,ok,2312.5,~1hr,False,event_driven
V_real_NachtabsenkungY4.csv,V_real_NachtabsenkungY4,night_setback,39,0,12.82,0.0,2.0,1.74359,0.677377,0.0,2.0,2.0,2.0,2.0,0,2022-12-15 13:38:39+02:00,2025-11-17 20:36:29+02:00,1068.29,4615013,0.999,ok,2312.5,~1hr,False,event_driven
V_realAZmax.csv,V_realAZmax,hp_setpoint,40,0,12.5,0.0,4.0,3.5,1.339728,0.0,4.0,4.0,4.0,4.0,0,2022-12-15 12:28:59+02:00,2026-02-10 11:32:12+02:00,1152.96,4980789,0.9991,ok,2312.5,~1hr,False,event_driven
V_realAZmin.csv,V_realAZmin,hp_setpoint,40,0,12.5,0.0,1.0,0.875,0.334932,0.0,1.0,1.0,1.0,1.0,0,2022-12-15 12:28:59+02:00,2026-02-10 11:32:12+02:00,1152.96,4980789,0.9991,ok,2312.5,~1hr,False,event_driven
V_realHysWP.csv,V_realHysWP,hp_setpoint,40,0,12.5,0.0,5.0,4.375,1.67466,0.0,5.0,5.0,5.0,5.0,0,2022-12-15 16:29:56+02:00,2026-02-10 11:32:12+02:00,1152.79,4980066,0.9989,ok,2700.0,~1hr,False,event_driven
V_realMaxVL_WP.csv,V_realMaxVL_WP,hp_setpoint,40,0,12.5,0.0,51.0,44.625,17.081535,0.0,51.0,51.0,51.0,51.0,0,2022-12-15 14:57:32+02:00,2026-02-10 11:32:12+02:00,1152.86,4980344,0.9991,ok,2312.5,~1hr,False,event_driven
V_realMinVL_WPcool.csv,V_realMinVL_WPcool,hp_setpoint,40,0,12.5,0.0,20.0,17.5,6.698641,0.0,20.0,20.0,20.0,20.0,0,2022-12-15 14:57:32+02:00,2026-02-10 11:32:12+02:00,1152.86,4980344,0.9991,ok,2312.5,~1hr,False,event_driven
V_realSollTempAZmax.csv,V_realSollTempAZmax,hp_setpoint,40,0,12.5,0.0,2.0,1.75,0.669864,0.0,2.0,2.0,2.0,2.0,0,2022-12-15 12:28:59+02:00,2026-02-10 11:32:12+02:00,1152.96,4980789,0.9991,ok,2313.5,~1hr,False,event_driven
val1006.csv,val1006,unknown,3783,0,1.24,-2.0,65503.0,12121.856329,19699.092433,3.1595,20.0735,100.0,20912.4508,56068.0107,0,2022-11-30 12:57:08+02:00,2022-12-05 14:29:48+02:00,5.06,21878,0.9567,ok,5.0,~5s,True,high_gap
val1007.csv,val1007,unknown,2408,0,2.78,-49.0,99.9672,34.698686,46.12196,-40.2385,-2.3694,36.1031,78.5696,95.4554,0,2022-11-30 12:57:08+02:00,2022-12-01 09:51:50+02:00,0.87,3764,0.8398,ok,5.0,~5s,True,high_gap
val1008.csv,val1008,unknown,961,0,0.0,-0.2667,96.5,82.047331,11.167863,68.5,72.1725,82.5,92.1025,96.5,5,2022-11-30 16:40:03+02:00,2022-12-01 09:51:50+02:00,0.72,3095,0.9228,ok,5.0,~5s,True,high_gap
val1009.csv,val1009,unknown,962,0,0.0,15.0,100.0,82.331253,10.587812,66.0,73.2135,82.301,91.3605,98.8667,1,2022-11-30 16:40:03+02:00,2022-12-01 09:51:50+02:00,0.72,3095,0.9227,ok,5.0,~5s,True,high_gap
Vreal_WP_Ein_Batterie.csv,Vreal_WP_Ein_Batterie,battery_setpoint,41,0,12.2,0.0,76.0,62.04878,24.480555,0.0,60.0,76.0,76.0,76.0,0,2022-12-15 14:57:32+02:00,2026-02-10 11:32:12+02:00,1152.86,4980344,0.999,ok,2312.5,~1hr,False,event_driven
Vreal_WP_Ein_BatterieKritsch.csv,Vreal_WP_Ein_BatterieKritsch,battery_setpoint,44,0,11.36,0.0,82.0,68.909091,25.454764,0.0,70.0,81.0,81.5,82.0,0,2022-12-15 14:57:32+02:00,2026-02-10 11:32:12+02:00,1152.86,4980344,0.9988,ok,2700.0,~1hr,False,event_driven
Vreal_WP_Ein_BatterieKritschHys.csv,Vreal_WP_Ein_BatterieKritschHys,battery_setpoint,42,0,11.9,0.0,5.0,3.166667,1.873,0.0,2.0,2.0,5.0,5.0,0,2022-12-15 14:57:32+02:00,2026-02-10 11:32:12+02:00,1152.86,4980344,0.998,ok,4662.0,~78min,False,event_driven
wind_now.csv,wind_now,weather,3465507,0,0.06,0.0,7.7,1.873846,1.239678,0.5,1.0,1.5,2.5999,4.2727,49832,2024-02-27 11:12:41+02:00,2026-05-27 10:03:18+03:00,819.91,3542011,0.0216,ok,20.0,~20s,True,good
wind_tomorrow.csv,wind_tomorrow,weather_forecast,3465504,0,0.01,0.0,11.3,2.844297,1.631709,0.5,1.5137,2.6,3.6012,5.8043,39544,2024-02-27 11:21:18+02:00,2026-05-27 10:03:18+03:00,819.9,3541986,0.0216,ok,20.0,~20s,True,good
greal_K_WMZ_E_bhkw1.csv,greal_K_WMZ_E_bhkw1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0,0.0,snapshot_skipped (6 rows),,,False,skipped
greal_K_WMZ_E_bhkw2.csv,greal_K_WMZ_E_bhkw2,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0,0.0,snapshot_skipped (6 rows),,,False,skipped
greal_K_WMZ_P_bhkw1.csv,greal_K_WMZ_P_bhkw1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0,0.0,snapshot_skipped (6 rows),,,False,skipped
greal_K_WMZ_P_bhkw2.csv,greal_K_WMZ_P_bhkw2,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0,0.0,snapshot_skipped (6 rows),,,False,skipped
greal_K_WMZ_TR_bhkw1.csv,greal_K_WMZ_TR_bhkw1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0,0.0,snapshot_skipped (6 rows),,,False,skipped
greal_K_WMZ_TR_bhkw2.csv,greal_K_WMZ_TR_bhkw2,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0,0.0,snapshot_skipped (6 rows),,,False,skipped
greal_K_WMZ_TR_WP.csv,greal_K_WMZ_TR_WP,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0,0.0,snapshot_skipped (6 rows),,,False,skipped
greal_K_WMZ_TV_bhkw1.csv,greal_K_WMZ_TV_bhkw1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0,0.0,snapshot_skipped (6 rows),,,False,skipped
greal_K_WMZ_TV_bhkw2.csv,greal_K_WMZ_TV_bhkw2,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0,0.0,snapshot_skipped (6 rows),,,False,skipped
greal_K_WMZ_TV_WP.csv,greal_K_WMZ_TV_WP,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0,0.0,snapshot_skipped (6 rows),,,False,skipped
Vreal_maxSpeicher.csv,Vreal_maxSpeicher,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0,0.0,snapshot_skipped (7 rows),,,False,skipped
Vreal_maxTempSpeicherUnten.csv,Vreal_maxTempSpeicherUnten,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0,0.0,snapshot_skipped (7 rows),,,False,skipped
Vreal_minSpeicher.csv,Vreal_minSpeicher,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0,0.0,snapshot_skipped (7 rows),,,False,skipped
VrealSpeicherWW_BHKW_Aus.csv,VrealSpeicherWW_BHKW_Aus,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0,0.0,snapshot_skipped (7 rows),,,False,skipped
VrealSpeicherWW_BHKW_Ein.csv,VrealSpeicherWW_BHKW_Ein,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0,0.0,snapshot_skipped (7 rows),,,False,skipped
